feature_set	feature	n_features_in_set	selected_outer_folds	total_outer_folds	selection_frequency	mean_coefficient_for_low	median_coefficient_for_low	coefficient_std	mean_absolute_coefficient	median_absolute_coefficient	positive_direction_fraction	negative_direction_fraction	zero_direction_fraction	dominant_direction	dominant_direction_fraction	mean_outer_training_f_score	median_outer_training_f_score	stability_rank_within_feature_set
combined_all	PRO1424-PRO1425	4086	5	25	0.2	0.5036588570571073	0.297193545108467	0.525669196025971	0.5036588570571073	0.297193545108467	1.0	0.0	0.0	towards_low	1.0	36.59685401087374	36.136054468080985	12
combined_all	PRO19-PRO147	4086	5	25	0.2	0.3694875403817141	0.291937607848075	0.2922053252430618	0.3694875403817141	0.291937607848075	1.0	0.0	0.0	towards_low	1.0	11.423170750121397	9.970759038720551	13
combined_all	PRO66-LIG	4086	5	25	0.2	0.1878342713963345	0.1988525788194398	0.09039629585488917	0.1878342713963345	0.1988525788194398	1.0	0.0	0.0	towards_low	1.0	11.67878772821985	11.653655723863034	14
combined_all	PRO79-PRO80	4086	5	25	0.2	0.22842078665868087	0.1436713256709021	0.5670513849005522	0.45315097231031365	0.5441224716565383	0.8	0.2	0.0	towards_low	0.8	15.559297769585163	11.972111563187726	15
combined_all	PRO85-PRO144	4086	5	25	0.2	0.014687684258343926	0.1651612450140264	0.6046419201265968	0.4289257886800929	0.2736891662032119	0.8	0.2	0.0	towards_low	0.8	11.242065464214445	10.887897031646585	16
combined_all	PRO21-PRO22	4086	5	25	0.2	-0.1757623850431722	-0.2169532536824279	0.23099162364891163	0.23557602225508445	0.2169532536824279	0.2	0.8	0.0	towards_high	0.8	17.117386190804943	16.179968969563788	17
combined_all	PRO78-PRO79	4086	5	25	0.2	-0.028396664190577604	-0.0598166153770699	0.08079875217422117	0.07227580655612167	0.087570382918608	0.4	0.6	0.0	towards_high	0.6	20.523359724702278	21.650557601839516	18
combined_all	PRO19-PRO148	4086	4	25	0.16	1.350505008411732	1.1826461469042255	1.3163177360214204	1.350505008411732	1.1826461469042255	1.0	0.0	0.0	towards_low	1.0	11.198896752512203	10.938413219512132	19
combined_all	PRO146-PRO147	4086	4	25	0.16	0.5436511175204513	0.47100517429074196	0.33437623692865465	0.5436511175204513	0.47100517429074196	1.0	0.0	0.0	towards_low	1.0	10.60747208800025	10.576187232890886	20
combined_all	PRO84-PRO141	4086	4	25	0.16	0.743053899353554	0.3853866087326603	0.8945028490578945	0.743053899353554	0.3853866087326603	1.0	0.0	0.0	towards_low	1.0	10.278363008021957	11.235823684712106	21
combined_all	PRO1384-PRO1385	4086	4	25	0.16	0.43995886938476136	0.3841574971279409	0.4466054648858051	0.43995886938476136	0.3841574971279409	1.0	0.0	0.0	towards_low	1.0	16.533229957898808	14.52388320700372	22
combined_all	PRO62-PRO1283	4086	4	25	0.16	0.361983104047084	0.3552412030957601	0.1308719146322536	0.361983104047084	0.3552412030957601	1.0	0.0	0.0	towards_low	1.0	9.55354451069973	9.562166122079788	23
combined_all	PRO145-PRO146	4086	4	25	0.16	-0.589967731315712	-0.29871568557172323	0.6366381833059388	0.589967731315712	0.29871568557172323	0.0	1.0	0.0	towards_high	1.0	13.872887023396874	13.986064061520047	24
combined_all	PRO1274-GTP	4086	4	25	0.16	0.2961033988556704	0.24622193844699905	0.13079303174876045	0.2961033988556704	0.24622193844699905	1.0	0.0	0.0	towards_low	1.0	9.345125813925442	9.398977223379003	25
combined_all	PRO56-PRO78	4086	4	25	0.16	-0.3018570537254163	-0.2355043657091616	0.15964927711860538	0.3018570537254163	0.2355043657091616	0.0	1.0	0.0	towards_high	1.0	9.325161914940526	9.290407976218113	26
combined_all	PRO67-LIG	4086	4	25	0.16	0.16922435852923118	0.1884371840235484	0.04485177373958111	0.16922435852923118	0.1884371840235484	1.0	0.0	0.0	towards_low	1.0	10.702316227754954	11.355089439715638	27
combined_all	PRO64-LIG	4086	4	25	0.16	0.16313676260371443	0.1664549480630407	0.02060976309779775	0.16313676260371443	0.1664549480630407	1.0	0.0	0.0	towards_low	1.0	10.92713129101668	9.990198631235284	28
combined_all	PRO1387-PRO1390	4086	3	25	0.12	1.0400154394717835	1.2596470514640044	0.6359709907980701	1.0400154394717835	1.2596470514640044	1.0	0.0	0.0	towards_low	1.0	10.86130744539564	11.109667478515329	29
combined_all	PRO1264-PRO1265	4086	3	25	0.12	-0.5833062433690971	-0.5123618352155066	0.18894273718273363	0.5833062433690971	0.5123618352155066	0.0	1.0	0.0	towards_high	1.0	10.854469980092913	11.406430130017672	30
combined_all	PRO6-PRO110	4086	3	25	0.12	-0.5461697682565357	-0.500603402128403	0.1908724121051773	0.5461697682565357	0.500603402128403	0.0	1.0	0.0	towards_high	1.0	10.743321414353511	10.194872081913744	31
combined_all	PRO65-LIG	4086	3	25	0.12	1.2879623908042714	0.428433692738897	1.6344877428473719	1.2879623908042714	0.428433692738897	1.0	0.0	0.0	towards_low	1.0	12.907661799690635	11.701635502756018	32
combined_all	PRO143-PRO144	4086	3	25	0.12	0.6368312384536028	0.3680333192641451	0.7068472631019858	0.6368312384536028	0.3680333192641451	1.0	0.0	0.0	towards_low	1.0	10.712517690930618	10.7234366127664	33
combined_all	PRO16-PRO28	4086	3	25	0.12	0.3737914373029625	0.3658429192410532	0.02250277472211088	0.3737914373029625	0.3658429192410532	1.0	0.0	0.0	towards_low	1.0	10.573332360454286	10.951449107309411	34
combined_all	PRO7-PRO73	4086	3	25	0.12	0.4178080604723931	0.3309838757486631	0.23370828227330237	0.4178080604723931	0.3309838757486631	1.0	0.0	0.0	towards_low	1.0	12.576260873018237	12.93970893970894	35
combined_all	PRO1275-PRO1278	4086	3	25	0.12	-0.3407356579501298	-0.3093157186910228	0.21457962743294348	0.3407356579501298	0.3093157186910228	0.0	1.0	0.0	towards_high	1.0	10.08880093446034	10.27648390565728	36
combined_all	PRO1383-PRO1384	4086	3	25	0.12	-0.3690113380403383	-0.1960047191430109	0.32682747333432743	0.3690113380403383	0.1960047191430109	0.0	1.0	0.0	towards_high	1.0	11.025039160173206	10.958625081522388	37
combined_all	PRO91-PRO94	4086	3	25	0.12	-0.1949365893797996	-0.1820491976482751	0.06044879562723566	0.1949365893797996	0.1820491976482751	0.0	1.0	0.0	towards_high	1.0	9.595415928324664	9.68563664214527	38
combined_all	PRO82-PRO119	4086	3	25	0.12	-0.171079830490513	-0.1618496377888749	0.0812516793459626	0.171079830490513	0.1618496377888749	0.0	1.0	0.0	towards_high	1.0	12.360386947776469	14.480195609674231	39
combined_all	PRO116-PRO119	4086	3	25	0.12	-0.17921782080752421	-0.16140117218898	0.10531401793065417	0.17921782080752421	0.16140117218898	0.0	1.0	0.0	towards_high	1.0	9.614756139139908	10.94410114719009	40
combined_all	PRO91-PRO97	4086	3	25	0.12	-0.4044247424055931	-0.1570424277267467	0.5017949267441209	0.4044247424055931	0.1570424277267467	0.0	1.0	0.0	towards_high	1.0	9.248889173684352	10.013689599094144	41
combined_all	PRO114-PRO115	4086	3	25	0.12	-0.4340846675760764	-0.1195208902055668	0.656633606354106	0.4381449905275983	0.1195208902055668	0.3333333333333333	0.6666666666666666	0.0	towards_high	0.6666666666666666	12.952745534633456	10.58230515006198	42
combined_all	PRO1275-PRO1277	4086	2	25	0.08	-1.4337724340630373	-1.4337724340630373	1.749044162273565	1.4337724340630373	1.4337724340630373	0.0	1.0	0.0	towards_high	1.0	10.45310648968373	10.45310648968373	43
combined_all	PRO25-PRO26	4086	2	25	0.08	1.3716935182634542	1.3716935182634542	0.7357609112796482	1.3716935182634542	1.3716935182634542	1.0	0.0	0.0	towards_low	1.0	9.670458506048133	9.670458506048133	44
combined_all	PRO109-PRO159	4086	2	25	0.08	-1.264087106411433	-1.264087106411433	0.6387197369545563	1.264087106411433	1.264087106411433	0.0	1.0	0.0	towards_high	1.0	10.813195168464594	10.813195168464594	45
combined_all	PRO39-PRO156	4086	2	25	0.08	-0.8889854033770693	-0.8889854033770693	0.5494157304321985	0.8889854033770693	0.8889854033770693	0.0	1.0	0.0	towards_high	1.0	13.975098347998564	13.975098347998564	46
combined_all	PRO1265-PRO1276	4086	2	25	0.08	0.6408713086496001	0.6408713086496001	0.23277130152489575	0.6408713086496001	0.6408713086496001	1.0	0.0	0.0	towards_low	1.0	10.633579090156974	10.633579090156974	47
combined_all	PRO20-PRO21	4086	2	25	0.08	0.5200010856811867	0.5200010856811867	0.027205919502311486	0.5200010856811867	0.5200010856811867	1.0	0.0	0.0	towards_low	1.0	23.642057248692595	23.642057248692595	48
combined_all	PRO1235-LIG	4086	2	25	0.08	-0.38981007851419797	-0.38981007851419797	0.2123040123221238	0.38981007851419797	0.38981007851419797	0.0	1.0	0.0	towards_high	1.0	14.826277130661236	14.826277130661236	49
combined_all	PRO25-PRO152	4086	2	25	0.08	-0.36780198310799206	-0.36780198310799206	0.018880384126601764	0.36780198310799206	0.36780198310799206	0.0	1.0	0.0	towards_high	1.0	8.143221291024448	8.143221291024448	50
combined_all	PRO1273-PRO1274	4086	2	25	0.08	0.3480788144997584	0.3480788144997584	0.20300351900697658	0.3480788144997584	0.3480788144997584	1.0	0.0	0.0	towards_low	1.0	11.634357151793065	11.634357151793065	51
combined_all	PRO16-PRO147	4086	2	25	0.08	0.306044936449106	0.306044936449106	0.25486742403098595	0.306044936449106	0.306044936449106	1.0	0.0	0.0	towards_low	1.0	9.33122647805769	9.33122647805769	52
combined_all	PRO17-PRO147	4086	2	25	0.08	0.27640969901418316	0.27640969901418316	0.16159505744477948	0.27640969901418316	0.27640969901418316	1.0	0.0	0.0	towards_low	1.0	10.481795093830332	10.481795093830332	53
combined_all	PRO35-PRO36	4086	2	25	0.08	-0.26600889178026677	-0.26600889178026677	0.0005422542086027525	0.26600889178026677	0.26600889178026677	0.0	1.0	0.0	towards_high	1.0	10.070919334875754	10.070919334875754	54
combined_all	PRO1234-LIG	4086	2	25	0.08	-0.2549205693301872	-0.2549205693301872	0.2500482814149367	0.2549205693301872	0.2549205693301872	0.0	1.0	0.0	towards_high	1.0	11.884077339022573	11.884077339022573	55
combined_all	PRO59-PRO60	4086	2	25	0.08	-0.2534224304156897	-0.2534224304156897	0.11486433529077542	0.2534224304156897	0.2534224304156897	0.0	1.0	0.0	towards_high	1.0	10.767090963889657	10.767090963889657	56
combined_all	PRO1273-GTP	4086	2	25	0.08	0.21799310581121625	0.21799310581121625	0.13286500003436924	0.21799310581121625	0.21799310581121625	1.0	0.0	0.0	towards_low	1.0	8.889537226979577	8.889537226979577	57
combined_all	PRO1280-PRO1287	4086	2	25	0.08	0.21065248699406064	0.21065248699406064	0.004615823048226265	0.21065248699406064	0.21065248699406064	1.0	0.0	0.0	towards_low	1.0	10.526926426109625	10.526926426109625	58
combined_all	PRO1274-PRO1276	4086	2	25	0.08	0.17381944632265056	0.17381944632265056	0.20912692286251564	0.17381944632265056	0.17381944632265056	1.0	0.0	0.0	towards_low	1.0	9.996832459074703	9.996832459074703	59
combined_all	PRO1242-PRO1243	4086	2	25	0.08	-0.09390381867598405	-0.09390381867598405	0.030285521882113246	0.09390381867598405	0.09390381867598405	0.0	1.0	0.0	towards_high	1.0	10.344659697744994	10.344659697744994	60
combined_all	PRO91-PRO98	4086	2	25	0.08	0.4079388859974375	0.4079388859974375	0.6281613741978012	0.4441771673747256	0.4441771673747256	0.5	0.5	0.0	towards_low	0.5	10.751582823141632	10.751582823141632	61
combined_all	PRO88-PRO94	4086	2	25	0.08	0.30041023054670324	0.30041023054670324	0.5221571326712637	0.36922084935677435	0.36922084935677435	0.5	0.5	0.0	towards_low	0.5	10.717627922603558	10.717627922603558	62
combined_all	PRO154-PRO155	4086	2	25	0.08	-0.24927331319122692	-0.24927331319122692	0.36337814609737296	0.2569471512404484	0.2569471512404484	0.5	0.5	0.0	towards_low	0.5	17.175896224180512	17.175896224180512	63
combined_all	PRO1391-PRO1392	4086	2	25	0.08	0.09407199814959641	0.09407199814959641	0.17315632224287977	0.1224400096632633	0.1224400096632633	0.5	0.5	0.0	towards_low	0.5	13.10369222368136	13.10369222368136	64
combined_all	PRO85-PRO89	4086	2	25	0.08	-0.048744345241867604	-0.048744345241867604	0.13362143002735388	0.0944846192841857	0.0944846192841857	0.5	0.5	0.0	towards_low	0.5	9.01501059511724	9.01501059511724	65
combined_all	PRO1278-LIG	4086	2	25	0.08	-0.037004518915222745	-0.037004518915222745	0.1258862509754339	0.08901502172288095	0.08901502172288095	0.5	0.5	0.0	towards_low	0.5	13.083881816979808	13.083881816979808	66
combined_all	PRO16-PRO92	4086	1	25	0.04	-1.828168230526584	-1.828168230526584		1.828168230526584	1.828168230526584	0.0	1.0	0.0	towards_high	1.0	10.09729120652007	10.09729120652007	67
combined_all	PRO6-PRO73	4086	1	25	0.04	1.3543309425092014	1.3543309425092014		1.3543309425092014	1.3543309425092014	1.0	0.0	0.0	towards_low	1.0	10.448862318131493	10.448862318131493	68
combined_all	PRO89-PRO1278	4086	1	25	0.04	1.2979340442481166	1.2979340442481166		1.2979340442481166	1.2979340442481166	1.0	0.0	0.0	towards_low	1.0	9.572216452777877	9.572216452777877	69
combined_all	PRO143-PRO146	4086	1	25	0.04	1.0548026347141315	1.0548026347141315		1.0548026347141315	1.0548026347141315	1.0	0.0	0.0	towards_low	1.0	13.801378643850612	13.801378643850612	70
combined_all	PRO12-PRO90	4086	1	25	0.04	1.011953118825197	1.011953118825197		1.011953118825197	1.011953118825197	1.0	0.0	0.0	towards_low	1.0	10.344268734771177	10.344268734771177	71
combined_all	PRO11-PRO60	4086	1	25	0.04	-0.969753265404914	-0.969753265404914		0.969753265404914	0.969753265404914	0.0	1.0	0.0	towards_high	1.0	12.181397416052082	12.181397416052082	72
combined_all	PRO22-PRO81	4086	1	25	0.04	-0.8805205973705921	-0.8805205973705921		0.8805205973705921	0.8805205973705921	0.0	1.0	0.0	towards_high	1.0	12.578755243206077	12.578755243206077	73
combined_all	PRO82-PRO1277	4086	1	25	0.04	-0.8326016114273315	-0.8326016114273315		0.8326016114273315	0.8326016114273315	0.0	1.0	0.0	towards_high	1.0	10.245732223129538	10.245732223129538	74
combined_all	PRO89-PRO1277	4086	1	25	0.04	0.720239862519087	0.720239862519087		0.720239862519087	0.720239862519087	1.0	0.0	0.0	towards_low	1.0	11.805436360510653	11.805436360510653	75
combined_all	PRO70-PRO104	4086	1	25	0.04	0.7056462913958313	0.7056462913958313		0.7056462913958313	0.7056462913958313	1.0	0.0	0.0	towards_low	1.0	8.74551990268771	8.74551990268771	76
combined_all	PRO78-PRO102	4086	1	25	0.04	0.6943378400402196	0.6943378400402196		0.6943378400402196	0.6943378400402196	1.0	0.0	0.0	towards_low	1.0	12.384607597696766	12.384607597696766	77
combined_all	PRO73-PRO102	4086	1	25	0.04	-0.6715770064682696	-0.6715770064682696		0.6715770064682696	0.6715770064682696	0.0	1.0	0.0	towards_high	1.0	6.611215739889841	6.611215739889841	78
combined_all	PRO19-PRO20	4086	1	25	0.04	-0.477309164049535	-0.477309164049535		0.477309164049535	0.477309164049535	0.0	1.0	0.0	towards_high	1.0	11.241110155077736	11.241110155077736	79
combined_all	PRO1241-PRO1287	4086	1	25	0.04	0.4184023746653845	0.4184023746653845		0.4184023746653845	0.4184023746653845	1.0	0.0	0.0	towards_low	1.0	12.14638297554959	12.14638297554959	80
combined_all	PRO1280-PRO1284	4086	1	25	0.04	0.4004631062758255	0.4004631062758255		0.4004631062758255	0.4004631062758255	1.0	0.0	0.0	towards_low	1.0	7.064389271794646	7.064389271794646	81
combined_all	PRO37-PRO39	4086	1	25	0.04	0.3948145549876113	0.3948145549876113		0.3948145549876113	0.3948145549876113	1.0	0.0	0.0	towards_low	1.0	7.490583916429858	7.490583916429858	82
combined_all	PRO32-PRO1383	4086	1	25	0.04	0.3880618765615488	0.3880618765615488		0.3880618765615488	0.3880618765615488	1.0	0.0	0.0	towards_low	1.0	13.770684888559424	13.770684888559424	83
combined_all	PRO106-PRO110	4086	1	25	0.04	-0.3846060069487931	-0.3846060069487931		0.3846060069487931	0.3846060069487931	0.0	1.0	0.0	towards_high	1.0	6.68836714980676	6.68836714980676	84
combined_all	PRO81-PRO146	4086	1	25	0.04	0.3832715876018018	0.3832715876018018		0.3832715876018018	0.3832715876018018	1.0	0.0	0.0	towards_low	1.0	12.590284956294768	12.590284956294768	85
combined_all	PRO1267-PRO1268	4086	1	25	0.04	0.3797724184893719	0.3797724184893719		0.3797724184893719	0.3797724184893719	1.0	0.0	0.0	towards_low	1.0	12.727886563328536	12.727886563328536	86
combined_all	PRO1265-PRO1274	4086	1	25	0.04	0.3582810128127054	0.3582810128127054		0.3582810128127054	0.3582810128127054	1.0	0.0	0.0	towards_low	1.0	9.54947389351976	9.54947389351976	87
combined_all	PRO1386-PRO1391	4086	1	25	0.04	-0.354346225980264	-0.354346225980264		0.354346225980264	0.354346225980264	0.0	1.0	0.0	towards_high	1.0	8.039236281954855	8.039236281954855	88
combined_all	PRO11-GTP	4086	1	25	0.04	-0.3319321051356483	-0.3319321051356483		0.3319321051356483	0.3319321051356483	0.0	1.0	0.0	towards_high	1.0	11.058027419926674	11.058027419926674	89
combined_all	PRO14-PRO146	4086	1	25	0.04	0.3285142547677054	0.3285142547677054		0.3285142547677054	0.3285142547677054	1.0	0.0	0.0	towards_low	1.0	10.111761436073891	10.111761436073891	90
combined_all	PRO22-PRO155	4086	1	25	0.04	-0.3244539291200541	-0.3244539291200541		0.3244539291200541	0.3244539291200541	0.0	1.0	0.0	towards_high	1.0	9.609832853435163	9.609832853435163	91
combined_all	PRO1290-PRO1388	4086	1	25	0.04	-0.3226425858332171	-0.3226425858332171		0.3226425858332171	0.3226425858332171	0.0	1.0	0.0	towards_high	1.0	9.982577960199876	9.982577960199876	92
combined_all	PRO40-PRO156	4086	1	25	0.04	-0.2977342128438409	-0.2977342128438409		0.2977342128438409	0.2977342128438409	0.0	1.0	0.0	towards_high	1.0	8.318427342164577	8.318427342164577	93
combined_all	PRO63-PRO71	4086	1	25	0.04	-0.2935695089165379	-0.2935695089165379		0.2935695089165379	0.2935695089165379	0.0	1.0	0.0	towards_high	1.0	6.908801683738141	6.908801683738141	94
combined_all	PRO7-PRO72	4086	1	25	0.04	0.2825161757131403	0.2825161757131403		0.2825161757131403	0.2825161757131403	1.0	0.0	0.0	towards_low	1.0	8.964725356193814	8.964725356193814	95
combined_all	PRO1264-PRO1272	4086	1	25	0.04	0.274877551485951	0.274877551485951		0.274877551485951	0.274877551485951	1.0	0.0	0.0	towards_low	1.0	13.030728515362672	13.030728515362672	96
combined_all	PRO8-PRO110	4086	1	25	0.04	-0.2712311914464546	-0.2712311914464546		0.2712311914464546	0.2712311914464546	0.0	1.0	0.0	towards_high	1.0	9.820926950551902	9.820926950551902	97
combined_all	PRO37-PRO1420	4086	1	25	0.04	0.2701266585947874	0.2701266585947874		0.2701266585947874	0.2701266585947874	1.0	0.0	0.0	towards_low	1.0	9.346672458354826	9.346672458354826	98
combined_all	PRO1280-PRO1391	4086	1	25	0.04	0.2697500551163264	0.2697500551163264		0.2697500551163264	0.2697500551163264	1.0	0.0	0.0	towards_low	1.0	9.819848320749486	9.819848320749486	99
combined_all	PRO11-PRO64	4086	1	25	0.04	0.2611083201315024	0.2611083201315024		0.2611083201315024	0.2611083201315024	1.0	0.0	0.0	towards_low	1.0	12.252664487706568	12.252664487706568	100
combined_all	PRO7-PRO8	4086	1	25	0.04	-0.2494556257580421	-0.2494556257580421		0.2494556257580421	0.2494556257580421	0.0	1.0	0.0	towards_high	1.0	9.342428384176054	9.342428384176054	101
combined_all	PRO60-PRO89	4086	1	25	0.04	0.2473837357199814	0.2473837357199814		0.2473837357199814	0.2473837357199814	1.0	0.0	0.0	towards_low	1.0	11.05517016869676	11.05517016869676	102
combined_all	PRO11-PRO59	4086	1	25	0.04	0.2419624358249274	0.2419624358249274		0.2419624358249274	0.2419624358249274	1.0	0.0	0.0	towards_low	1.0	9.785282380421688	9.785282380421688	103
combined_all	PRO81-PRO90	4086	1	25	0.04	0.2368552190385503	0.2368552190385503		0.2368552190385503	0.2368552190385503	1.0	0.0	0.0	towards_low	1.0	8.105674577632847	8.105674577632847	104
combined_all	PRO96-PRO109	4086	1	25	0.04	0.2035618615925061	0.2035618615925061		0.2035618615925061	0.2035618615925061	1.0	0.0	0.0	towards_low	1.0	8.35975061550163	8.35975061550163	105
combined_all	PRO22-GTP	4086	1	25	0.04	-0.1980970265859803	-0.1980970265859803		0.1980970265859803	0.1980970265859803	0.0	1.0	0.0	towards_high	1.0	9.717571655713712	9.717571655713712	106
combined_all	PRO76-PRO109	4086	1	25	0.04	-0.1783767764927022	-0.1783767764927022		0.1783767764927022	0.1783767764927022	0.0	1.0	0.0	towards_high	1.0	8.166512827929965	8.166512827929965	107
combined_all	PRO61-PRO71	4086	1	25	0.04	0.1698340686852651	0.1698340686852651		0.1698340686852651	0.1698340686852651	1.0	0.0	0.0	towards_low	1.0	7.399393274123743	7.399393274123743	108
combined_all	PRO7-PRO69	4086	1	25	0.04	0.1666135656022663	0.1666135656022663		0.1666135656022663	0.1666135656022663	1.0	0.0	0.0	towards_low	1.0	8.47852299403335	8.47852299403335	109
combined_all	PRO62-PRO71	4086	1	25	0.04	-0.1650533041996503	-0.1650533041996503		0.1650533041996503	0.1650533041996503	0.0	1.0	0.0	towards_high	1.0	9.902620665607293	9.902620665607293	110
combined_all	PRO18-PRO147	4086	1	25	0.04	0.1612534263692032	0.1612534263692032		0.1612534263692032	0.1612534263692032	1.0	0.0	0.0	towards_low	1.0	9.150786398037672	9.150786398037672	111
combined_all	PRO1280-PRO1281	4086	1	25	0.04	-0.1524853985537878	-0.1524853985537878		0.1524853985537878	0.1524853985537878	0.0	1.0	0.0	towards_high	1.0	8.570535848335089	8.570535848335089	112
combined_all	PRO1241-PRO1242	4086	1	25	0.04	0.147950989561866	0.147950989561866		0.147950989561866	0.147950989561866	1.0	0.0	0.0	towards_low	1.0	9.368378482886769	9.368378482886769	113
combined_all	PRO71-PRO109	4086	1	25	0.04	-0.1423329911603043	-0.1423329911603043		0.1423329911603043	0.1423329911603043	0.0	1.0	0.0	towards_high	1.0	7.788465124633144	7.788465124633144	114
combined_all	PRO84-PRO116	4086	1	25	0.04	0.1270897382217256	0.1270897382217256		0.1270897382217256	0.1270897382217256	1.0	0.0	0.0	towards_low	1.0	13.346119615196647	13.346119615196647	115
combined_all	PRO61-PRO89	4086	1	25	0.04	0.1151192157390638	0.1151192157390638		0.1151192157390638	0.1151192157390638	1.0	0.0	0.0	towards_low	1.0	11.121491004977557	11.121491004977557	116
combined_all	PRO118-PRO146	4086	1	25	0.04	0.1064899018816982	0.1064899018816982		0.1064899018816982	0.1064899018816982	1.0	0.0	0.0	towards_low	1.0	10.710222514252482	10.710222514252482	117
combined_all	PRO20-PRO22	4086	1	25	0.04	-0.0889332179280745	-0.0889332179280745		0.0889332179280745	0.0889332179280745	0.0	1.0	0.0	towards_high	1.0	10.419557600457203	10.419557600457203	118
combined_all	PRO60-PRO82	4086	1	25	0.04	-0.0878301406076863	-0.0878301406076863		0.0878301406076863	0.0878301406076863	0.0	1.0	0.0	towards_high	1.0	11.226923013322056	11.226923013322056	119
combined_all	PRO1238-PRO1239	4086	1	25	0.04	0.0791000387111295	0.0791000387111295		0.0791000387111295	0.0791000387111295	1.0	0.0	0.0	towards_low	1.0	11.130434781391816	11.130434781391816	120
combined_all	PRO1277-GTP	4086	1	25	0.04	0.0720935565965594	0.0720935565965594		0.0720935565965594	0.0720935565965594	1.0	0.0	0.0	towards_low	1.0	11.73187318118101	11.73187318118101	121
combined_all	PRO10-PRO11	4086	1	25	0.04	-0.0675155815645106	-0.0675155815645106		0.0675155815645106	0.0675155815645106	0.0	1.0	0.0	towards_high	1.0	11.542522001149711	11.542522001149711	122
combined_all	PRO88-LIG	4086	1	25	0.04	-0.0422910721732552	-0.0422910721732552		0.0422910721732552	0.0422910721732552	0.0	1.0	0.0	towards_high	1.0	12.924214938034094	12.924214938034094	123
combined_all	PRO1274-PRO1275	4086	1	25	0.04	0.0288604065511953	0.0288604065511953		0.0288604065511953	0.0288604065511953	1.0	0.0	0.0	towards_low	1.0	8.659698024294176	8.659698024294176	124
combined_all	PRO1390-PRO1391	4086	1	25	0.04	0.0274886486641905	0.0274886486641905		0.0274886486641905	0.0274886486641905	1.0	0.0	0.0	towards_low	1.0	12.826722345573742	12.826722345573742	125
combined_all	PRO119-PRO148	4086	1	25	0.04	-0.0227913176049827	-0.0227913176049827		0.0227913176049827	0.0227913176049827	0.0	1.0	0.0	towards_high	1.0	6.6409490353816665	6.6409490353816665	126
combined_all	PRO1283-PRO1287	4086	1	25	0.04	-0.0175232083628552	-0.0175232083628552		0.0175232083628552	0.0175232083628552	0.0	1.0	0.0	towards_high	1.0	7.851126820716191	7.851126820716191	127
combined_all	PRO10-GTP	4086	0	25	0.0									not_selected				128
combined_all	PRO10-PRO100	4086	0	25	0.0									not_selected				129
